image_path,class
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/250.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/251.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/252.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/253.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/254.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/255.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/256.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/257.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/258.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/259.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/260.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/261.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/262.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/263.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/264.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/265.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/266.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/267.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/268.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/269.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/270.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/271.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/272.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/273.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/274.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/275.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/276.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/277.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/278.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/carpet/train/good/279.png,carpet
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/bent/011.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/broken/011.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/glue/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/011.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/012.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/013.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/014.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/015.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/016.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/017.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/018.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/019.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/good/020.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/metal_contamination/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/test/thread/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/000.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/001.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/002.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/003.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/004.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/005.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/006.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/007.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/008.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/009.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/010.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/011.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/012.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/013.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/014.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/015.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/016.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/017.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/018.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/019.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/020.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/021.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/022.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/023.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/024.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/025.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/026.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/027.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/028.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/029.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/030.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/031.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/032.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/033.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/034.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/035.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/036.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/037.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/038.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/039.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/040.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/041.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/042.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/043.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/044.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/045.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/046.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/047.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/048.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/049.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/050.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/051.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/052.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/053.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/054.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/055.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/056.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/057.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/058.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/059.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/060.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/061.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/062.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/063.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/064.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/065.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/066.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/067.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/068.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/069.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/070.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/071.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/072.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/073.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/074.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/075.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/076.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/077.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/078.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/079.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/080.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/081.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/082.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/083.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/084.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/085.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/086.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/087.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/088.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/089.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/090.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/091.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/092.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/093.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/094.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/095.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/096.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/097.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/098.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/099.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/100.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/101.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/102.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/103.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/104.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/105.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/106.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/107.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/108.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/109.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/110.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/111.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/112.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/113.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/114.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/115.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/116.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/117.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/118.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/119.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/120.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/121.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/122.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/123.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/124.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/125.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/126.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/127.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/128.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/129.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/130.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/131.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/132.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/133.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/134.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/135.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/136.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/137.png,grid
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/grid/train/good/138.png,grid
